,sext,bpm,sext-current,amplitude,amplitude-std,phase,phase-std,real,real-std,imag,imag-std,vectors
1235,sc220,R:HP638,8.0,0.001411799101581258,0.0008215126791972615,-1.060928407873243,0.5451160005030272,0.000689045450182189,0.0007447774723198658,-0.0012322309324184618,0.0008440763912454397,5
1236,sc220,R:HP638,10.0,0.00045889607630381036,0.0012850672300804271,-0.8065511945990641,2.7667439594962446,0.0003175525297281004,0.001079816953312903,-0.00033127933788619604,0.0014482399811036402,5
1237,sc220,R:HP640,-10.0,0.0017255018789936883,0.000827538031036375,0.32323877436504583,0.5034382903831633,0.0016361409512799675,0.000822190598818371,0.0005480871481392646,0.0008737466512057739,5
1238,sc220,R:HP640,-8.0,0.0015784327246744529,0.0008133179533579754,0.3571875412909881,0.5252046795892851,0.0014788081717392858,0.0008107518734052106,0.0005518842791023568,0.0008315100198963053,5
1239,sc220,R:HP640,-6.0,0.0010297104529687828,0.0009497198177940168,0.3625714918245036,1.0336390256786785,0.0009627667728670879,0.0009290646640303345,0.0003652174119839703,0.0010824256016786897,5
1240,sc220,R:HP640,-4.0,0.0008265836265862459,0.0008450551775335322,0.324334750090055,1.0406698313238758,0.0007834879838442369,0.0008431054859925975,0.00026341425723024796,0.0008621116744488613,5
1241,sc220,R:HP640,-2.0,0.00028590969241295986,0.0008398965375622128,-0.5314217555715913,2.9498034019949504,0.00024647915877140176,0.0008380528797341242,-0.00014488746152450677,0.0008452094268954608,5
1242,sc220,R:HP640,0.0,0.00035628207995880474,0.0008582768810198937,-2.148057300744272,2.426022740978725,-0.00019443410130056104,0.0008687931990160355,-0.0002985503320232876,0.0008537773639184829,5
1243,sc220,R:HP640,2.0,0.0006824614956926819,0.0009119641555067686,-2.596272120652796,1.3007832227750737,-0.0005834780152195076,0.0009257844437552252,-0.0003539874275431212,0.0008733122367316493,5
1244,sc220,R:HP640,4.0,0.0006122955973548577,0.000862899880129205,-2.500196941318198,1.4000523515577106,-0.0004906088666776734,0.0008699733576221693,-0.0003663452449225879,0.000850066513669711,5
1245,sc220,R:HP640,6.0,0.00037595360228152787,0.001164539399095655,-2.6800348460731502,2.9082233544560343,-0.00033661375149177347,0.0011870067562628837,-0.00016742847241461593,0.001068923104544478,5
1246,sc220,R:HP640,8.0,0.0012967878249784185,0.0008215636615569892,-2.5540985061057073,0.6308283559480121,-0.0010793582988942096,0.0008243523304877809,-0.0007187797476421099,0.0008152403066177459,5
1247,sc220,R:HP640,10.0,0.0003622382144679863,0.0012542271296643644,-2.458008224619209,3.378500549450205,-0.00028084830991886856,0.0013121378216072886,-0.0002287810106557579,0.0011615163940993244,5
1248,sc222,R:HP100,-10.0,0.0036598924570159686,0.0008813822214069406,1.1032679296269847,0.20823569985459592,0.0016494450963051412,0.0007167834293243374,0.0032671308010542377,0.0009186312847403404,5
1249,sc222,R:HP100,-8.0,0.0025400889225720242,0.000908660805418026,1.0337916405947405,0.30964975693332636,0.0012994195290801118,0.0007106108608914573,0.0021825582745984874,0.0009691947994566406,5
1250,sc222,R:HP100,-6.0,0.00210369639364519,0.0009560659027334893,1.0621180227788465,0.37569631491800387,0.0010245491975177162,0.000702890911989722,0.0018373452202843053,0.0010220866167908059,5
1251,sc222,R:HP100,-4.0,0.0013802519958161532,0.0010002017789753092,0.9113870343222089,0.6636853468425817,0.0008456115103895013,0.0007722677774098357,0.001090888053583529,0.0011149705029595792,5
1252,sc222,R:HP100,-2.0,0.0006780803784107973,0.001062673955001362,1.0977152071607805,1.297911759765925,0.000308954549320751,0.0008053774168100704,0.000603605902919895,0.001120356601285822,5
1253,sc222,R:HP100,0.0,0.00037378285146198997,0.0016138429170638802,2.1797571662901984,3.7395691853048096,-0.0002138095491981402,0.0011566161813810437,0.0003065927212422763,0.0017945851892108304,5
1254,sc222,R:HP100,2.0,0.000777958893580487,0.0011635410439068802,-2.4049647997172285,1.5301174033761311,-0.0005762638340144474,0.0010301363913073902,-0.0005226280070068432,0.0013075258331272641,5
1255,sc222,R:HP100,4.0,0.0018288691461310748,0.0011685108004571153,-1.8269169813190669,0.6205843309184598,-0.00046330681043048626,0.0011324586131592105,-0.0017692114495104693,0.0011709424779440742,5
1256,sc222,R:HP100,6.0,0.0021869167264484918,0.0010565152358603834,-2.20211790315791,0.45864822742694167,-0.001290744742504357,0.0009378338666605352,-0.0017653845977909598,0.0011147879600675026,5
1257,sc222,R:HP100,8.0,0.0030250601666502452,0.001541901079510104,-2.04696803903372,0.5210090068957406,-0.0013866274668936183,0.0015882898382959792,-0.0026885411062340476,0.0015293246291737104,5
1258,sc222,R:HP100,10.0,0.003909660317469955,0.0009408420351035982,-1.8712322438768936,0.21302933064442525,-0.0011570116834118604,0.0008205746887652941,-0.0037345371550498367,0.0009515866841194883,5
1259,sc222,R:HP102,-10.0,0.003531605247761243,0.0005700749595417741,0.01315612012709512,0.28842762048307186,0.0035312996208767314,0.0005699667420448369,4.646088258529143e-05,0.001018673055371242,5
1260,sc222,R:HP102,-8.0,0.0024771093860176947,0.0006578277291503828,-0.07756635560345587,0.4112835142323819,0.0024696613081857423,0.0006550261150414037,-0.0001919477354574619,0.0010205977859339386,5
1261,sc222,R:HP102,-6.0,0.0020351687159487803,0.0006854860242146808,-0.06644475819161855,0.5120296007219617,0.0020306778293736117,0.0006834846736692504,-0.0001351268132795409,0.0010433803914452237,5
1262,sc222,R:HP102,-4.0,0.0013527758335798333,0.0007286209893925702,-0.24113142069285684,0.84474428349207,0.0013136378798679828,0.0006935449365835561,-0.00032304485213908605,0.0011643713904375325,5
1263,sc222,R:HP102,-2.0,0.0006487928501514388,0.0006931441534875992,-0.10185208674684419,1.8390898138805998,0.0006454305192845557,0.0006859239056052005,-6.59667126943278e-05,0.0011973535756271258,5
1264,sc222,R:HP102,0.0,0.0003396730039111101,0.0017161836707345643,1.083661785880576,3.9246339636016483,0.00015899946262026927,0.0011495693569348547,0.00030016149065538477,0.0018441560453057813,5
1265,sc222,R:HP102,2.0,0.0007712711210638186,0.0009341318359575503,2.7602257639968806,1.851800231969286,-0.0007158605054657067,0.0008055688949849934,0.0002870590164085121,0.001504503458555044,5
1266,sc222,R:HP102,4.0,0.0017903926705209008,0.000690785134707498,-3.003995632460798,0.830338251804984,-0.0017734706956716913,0.0006658132218321452,-0.00024557607018748756,0.0014979820200776586,5
1267,sc222,R:HP102,6.0,0.0021391469716057205,0.0007379232118814574,2.8413206250473615,0.5758901140762306,-0.002043433116089083,0.0006643383112180644,0.0006327170506635534,0.0012731050140270931,5
1268,sc222,R:HP102,8.0,0.0029687620985338423,0.0009015123184143575,2.985217550247237,0.672180481169611,-0.0029325381781742247,0.0008555298474468407,0.00046235076645514733,0.0020156856749925746,5
1269,sc222,R:HP102,10.0,0.003820453461977059,0.0005613114887474373,-3.1132831266990775,0.2851134646653029,-0.003818922652521191,0.0005606882107290646,-0.00010814078413350333,0.0010895836809372505,5
1270,sc222,R:HP104,-10.0,0.003711585517150232,0.0008570671575316563,-2.2954097550464203,0.2140224301215456,-0.002460209778463999,0.0005058059770032394,-0.002779070869385931,0.0010534402166911996,5
1271,sc222,R:HP104,-8.0,0.0026021106619056023,0.0008546095065583418,-2.3555020782829903,0.3281430688781807,-0.001838695636254502,0.0005198146561623775,-0.001841243670463381,0.0010905204490389894,5
1272,sc222,R:HP104,-6.0,0.0021490573828996263,0.0008910933876322733,-2.337420754230338,0.4042073171017542,-0.0014908181219373572,0.0004985990299956885,-0.0015478723985841217,0.0011401863123513736,5
1273,sc222,R:HP104,-4.0,0.0014033617419896638,0.0008687796471714876,-2.4888739169998524,0.7484245126131632,-0.0011148804096528329,0.0005145653648297497,-0.0008523296610189015,0.0012622013885566637,5
1274,sc222,R:HP104,-2.0,0.0006758320621893385,0.0009873053838466736,-2.3499978000201898,1.4484270479674826,-0.00047491496997153755,0.0005470020467328438,-0.00048083754801390836,0.0012781991418740275,5
1275,sc222,R:HP104,0.0,0.000366139166742156,0.0019221904427763675,-1.2084694212075069,2.715859212321553,0.0001297784015406038,0.0007312527719247245,-0.00034236742823493904,0.002036880432655321,5
1276,sc222,R:HP104,2.0,0.0007839629198635299,0.0009327824586179947,0.45395246257345206,1.7936007233877058,0.000704563851866661,0.0007239756534353491,0.0003437842904551705,0.0015241738312663689,5
1277,sc222,R:HP104,4.0,0.0018797063899329454,0.0012994457740439136,1.0643747327015638,0.5418372978608749,0.0009117536406441103,0.000864837124346111,0.001643776569709812,0.001406395462305906,5
1278,sc222,R:HP104,6.0,0.0022166546682831655,0.000991460750074496,0.681482772364824,0.5040178661815586,0.0017215415896124154,0.0006876972504033995,0.0013963711804732683,0.0013260006520775462,5
1279,sc222,R:HP104,8.0,0.0030892727213365544,0.0015998260868923487,0.8262177773601557,0.5006898215197351,0.0020934825672847927,0.001205121679948926,0.002271769505752913,0.001870725703473214,5
1280,sc222,R:HP104,10.0,0.00400533849525733,0.000990657294938091,1.0033636222628153,0.19446511158207647,0.002152744731751427,0.0005918870672807718,0.0033776362417386996,0.001112544201655852,5
1281,sc222,R:HP106,-10.0,0.0036923989525110123,0.0006652062984371408,2.12286402599471,0.2698661985417895,-0.0019364744752326593,0.0011530024913511108,0.003143863328975485,0.0003255834585956736,5
1282,sc222,R:HP106,-8.0,0.0025818289694918024,0.0006205563738227443,2.0360590445224527,0.41156552347348,-0.0011583572116234191,0.001174644702678563,0.002307390170297845,0.00036660789762515955,5
1283,sc222,R:HP106,-6.0,0.002158430478917132,0.0006470021999587777,2.0481788170409754,0.5090471530733923,-0.0009917035717089114,0.0012228491745276335,0.0019171192342100757,0.00036123078815663185,5
1284,sc222,R:HP106,-4.0,0.0014364808227759315,0.0005403792997455215,1.9078303581928373,0.9185569723923271,-0.000475029051303354,0.0013942281687622942,0.0013556638796622313,0.0002986470774942573,5
1285,sc222,R:HP106,-2.0,0.0007057361549805776,0.00069931311971894,2.0749975608276356,1.6819756602548404,-0.0003409469421895501,0.0013460086158023272,0.0006179148024269733,0.0002938406442579271,5
1286,sc222,R:HP106,0.0,0.00034925225634876875,0.0022440538142948145,-3.099067415864145,1.0567995941817856,-0.0003489365107714421,0.0022460330878468875,-1.4847559239058383e-05,0.0003568473821578788,5
1287,sc222,R:HP106,2.0,0.0008135942473663581,0.0004750602359557246,-1.4282776280935623,2.1065973760673704,0.00011556026248164221,0.0017304670334712688,-0.0008053455314849674,0.0004106975017118939,5
1288,sc222,R:HP106,4.0,0.0018003364309078854,0.0009984161441898962,-0.958484448493888,0.7444509521833782,0.0010347629044339278,0.0016045817561111864,-0.0014732538803823342,0.00046739155951948895,5
1289,sc222,R:HP106,6.0,0.0022436942269479176,0.00048480191411553694,-1.3243520518669787,0.6162751572420314,0.0005473653979217191,0.0014231082407256991,-0.0021759032389326075,0.0003489217892429651,5
1290,sc222,R:HP106,8.0,0.0030261800004496115,0.0009473343905969578,-1.2237801720498185,0.6836450242292488,0.0010291836708675244,0.0021883918681917447,-0.0028457945053606487,0.0006232600146350566,5
1291,sc222,R:HP106,10.0,0.003888485080694377,0.0006763883685529189,-1.027480482504642,0.26860934159397404,0.0020102580843887746,0.0012060928104579852,-0.0033285400188269223,0.00030624657832964105,5
1292,sc222,R:HP108,-10.0,0.0037895518097933777,0.0004902075638458236,0.32006277523177434,0.28741743586020324,0.0035971019571896263,0.0003514841474863772,0.001192292090341468,0.0011415264047741503,5
1293,sc222,R:HP108,-8.0,0.002672268633948433,0.0004925852330153294,0.2664290882143671,0.41811133481667906,0.0025779835784844446,0.00040212014146008877,0.0007035768053660971,0.001152957877238158,5
1294,sc222,R:HP108,-6.0,0.0022383731113330787,0.0005004870931534535,0.3025725059022115,0.5014264987907932,0.0021366907629386013,0.00037620031099056374,0.0006669833349580671,0.0011699130760095035,5
1295,sc222,R:HP108,-4.0,0.001485584895723909,0.00044206537894316613,0.16727699017146214,0.9135235257033674,0.0014648488010573196,0.00038354092385187714,0.00024734686665480674,0.0013748032719860344,5
1296,sc222,R:HP108,-2.0,0.0007405931793039415,0.0005763924415519727,0.3709900713348347,1.6715555049908226,0.0006902097837341559,0.00034382247552105475,0.00026849341084870187,0.0013215582648220723,5
1297,sc222,R:HP108,0.0,0.00043728655903583396,0.0021268177239716583,1.4436842788452702,1.4026999764708907,5.543482706123462e-05,0.000554416116779789,0.0004337585903035131,0.0021429450971837288,5
1298,sc222,R:HP108,2.0,0.0008384826544151682,0.0004437596743432235,3.071025201720987,2.0437693297575596,-0.000836395797237593,0.00042797815442318184,5.9120488144108614e-05,0.0017176744553880723,5
1299,sc222,R:HP108,4.0,0.001923727321254243,0.0009349045255577347,-2.5668513955117804,0.7087174059244861,-0.001614647799081964,0.0004030481136225839,-0.0010457721030223525,0.0016032470452392782,5
1300,sc222,R:HP108,6.0,0.002293010130438983,0.0003875647977976803,-3.006221385695061,0.6448115641198466,-0.0022720320545599076,0.00033424950958638736,-0.0003094605004650595,0.001491516604441304,5
1301,sc222,R:HP108,8.0,0.0031403301491569726,0.0008521959962425507,-2.811703491823026,0.628206745200904,-0.0029709980647302254,0.0005530075508311875,-0.001017272797765432,0.0020766001316246552,5
1302,sc222,R:HP108,10.0,0.004035587385909048,0.0006373736519052952,-2.6524258713311517,0.2694220290463317,-0.0035623126085515015,0.00031534087709344643,-0.001896284374312888,0.0012202355150272074,5
1303,sc222,R:HP110,-10.0,0.003470752562751272,0.0005123244968341474,-1.1731950990236206,0.3026930025996101,0.0013439024937278274,0.0011330688523447092,-0.003200007724865152,0.0002869389728223645,5
1304,sc222,R:HP110,-8.0,0.002538983733956541,0.0005339333145843539,-1.2413406407917107,0.4361917328384063,0.0008214324217151089,0.0011623901563689073,-0.002402433594888972,0.00040056720637369965,5
1305,sc222,R:HP110,-6.0,0.0020488917524231556,0.00048752359769340515,-1.233041396229494,0.5409607149995882,0.0006789406531016362,0.0011695712168677394,-0.0019331313982017758,0.00031347466750239114,5
1306,sc222,R:HP110,-4.0,0.0013982525782996376,0.0003590655898652387,-1.400052845294451,0.9150980341532137,0.00023758417952046676,0.0012974715929691596,-0.0013779201828709713,0.0002875996032752613,5
1307,sc222,R:HP110,-2.0,0.0006492033855743019,0.00046576230047208313,-1.295442196332886,2.004066411477337,0.00017651044390209184,0.0013493497161616924,-0.0006247472281127962,0.00029818178625877826,5
1308,sc222,R:HP110,0.0,0.0003980941483914865,0.0020797413877448856,-0.0372285275467616,1.077935996857604,0.0003978183083198755,0.0020811239875375815,-1.4817035771547485e-05,0.0004223637930568659,5
1309,sc222,R:HP110,2.0,0.0007907184823401055,0.0003838602690859298,1.6287081799830867,2.047325481211473,-4.576638089971762e-05,0.0016214324680054707,0.0007893929038784056,0.0003728364215948876,5
1310,sc222,R:HP110,4.0,0.0018537363101071135,0.0009106261160069806,2.1261983700218385,0.7384059515661628,-0.0009774472656007005,0.0015898814620026876,0.0015750984573604438,0.0004185181812330861,5
1311,sc222,R:HP110,6.0,0.00217636564766687,0.00037161564358735864,1.7063972011959037,0.6617265200019596,-0.0002942135003001141,0.001452852284081942,0.0021563872213926677,0.0003183959599752545,5
1312,sc222,R:HP110,8.0,0.003058197388072429,0.0007042339941560245,1.8602649177518231,0.6035384304425789,-0.0008729409308998429,0.0019209612741303388,0.0029309632197577545,0.0004610945274390156,5
1313,sc222,R:HP110,10.0,0.003965163494873172,0.0006131292244721184,2.04937598821694,0.2738447724623347,-0.0018260326400582273,0.0012144247860359928,0.003519677021903687,0.00028310220697369174,5
1314,sc222,R:HP112,-10.0,0.0036565806606220787,0.0005419825635701828,-3.122235777358616,0.2805987525852567,-0.0036558956423622725,0.000541719977597717,-7.077555928388334e-05,0.0010261706353491128,5
1315,sc222,R:HP112,-8.0,0.0026192299248195203,0.0006302501098135722,3.0977995198765877,0.3923288988516278,-0.002616718696128061,0.000629243817697952,0.00011466762578831696,0.0010282160963475976,5
1316,sc222,R:HP112,-6.0,0.0021247652748576933,0.0006968001915812035,3.0998275710671432,0.4978592001052087,-0.0021229124066820524,0.0006960045175794996,8.871520048168279e-05,0.0010583576254905437,5
