,sext,bpm,sext-current,amplitude,amplitude-std,phase,phase-std,real,real-std,imag,imag-std,vectors,bare-vectors
6858,ss319,R:HP622,-10.0,0.047117067171198304,0.006747380116427548,0.8348006574121009,0.14316477862075228,0.03163088591092278,0.006736928646597918,0.03492141284807073,0.006755942693801741,5,47
6859,ss319,R:HP622,-8.0,0.039107076533657116,0.007471080747293468,0.8528580456847229,0.19327531665560047,0.025725935628726503,0.007832853145714054,0.02945402639769197,0.007182851975839436,5,47
6860,ss319,R:HP622,-6.0,0.03054350133252533,0.010266137404135343,0.7425543066498798,0.3252898745942212,0.022502735647675118,0.011877618969382081,0.020652659926044106,0.007939127187525338,5,47
6861,ss319,R:HP622,-4.0,0.020319541784475904,0.007122025283900356,0.7565031591096015,0.34509203958331525,0.014777196224498707,0.007962104614301715,0.013946979962476586,0.006041345099236888,4,47
6862,ss319,R:HP622,-2.0,0.00982868324424984,0.008246149218187053,0.6883835232311464,0.7936430960556491,0.007590436076417047,0.009108715808940503,0.006244060736862203,0.006773297012541301,5,47
6863,ss319,R:HP622,0.0,0.004640095069315519,0.008241850981087035,0.6895310278100341,1.735318815104559,0.003580039590827526,0.008631131636567509,0.0029519144263331337,0.007633288368458214,4,47
6864,ss319,R:HP622,2.0,0.010563922859824921,0.007115674388617317,-2.0731563468459386,0.5520367705200145,-0.005086479354440206,0.005179012161795144,-0.009258736088969438,0.0076038855223550935,4,47
6865,ss319,R:HP622,4.0,0.019876048511334028,0.006534089999122501,-2.5087801143025357,0.3434500824277121,-0.01602739600644941,0.006176360703486831,-0.011754993903756528,0.007151716852778034,4,47
6866,ss319,R:HP622,6.0,0.02657261289544476,0.007266472507057252,-2.410597299388174,0.2716450834311427,-0.019783582984243202,0.007460857730258049,-0.017740169119732762,0.007017219046777072,5,47
6867,ss319,R:HP622,8.0,0.03963270434991847,0.008741322115310058,-2.209135287609319,0.20350695389625229,-0.023615634592865677,0.007151371538066423,-0.03182849441717739,0.009503756454297354,5,47
6868,ss319,R:HP622,10.0,0.05242206266339306,0.012874862495486736,-2.3682726661412277,0.24820799268175645,-0.03751299513521766,0.00970940467808507,-0.03661758935088225,0.015517429801617043,5,47
6869,ss319,R:HP624,-10.0,0.04197258857935496,0.007006702357325707,-1.2732638210415954,0.11758310656944716,0.012304768941609201,0.004667931214279922,-0.040128429490143364,0.007187569824170943,5,45
6870,ss319,R:HP624,-8.0,0.033859166913336694,0.00789924777533283,-1.223829141871419,0.18382075364000647,0.011513717988347258,0.005931233624452464,-0.031841442840267194,0.008121390148234313,5,45
6871,ss319,R:HP624,-6.0,0.02735893385097627,0.00997597857325019,-1.3765074524594154,0.3351122203990323,0.005282157563462702,0.009134285571943818,-0.02684418136089922,0.010007144455026148,5,45
6872,ss319,R:HP624,-4.0,0.017942964411842184,0.007682670597846818,-1.3484372285934403,0.26054902209079384,0.003956984399188647,0.004455721211966493,-0.01750120699692489,0.007811901504485792,4,45
6873,ss319,R:HP624,-2.0,0.008888193269115125,0.009694727454191504,-1.449575429296478,0.5070293819547509,0.0010747979746820794,0.0043817103124583956,-0.008822969392600357,0.00975179853363572,5,45
6874,ss319,R:HP624,0.0,0.0015292207906320591,0.00855061107653131,-0.872960990442037,4.907298741876172,0.0009826169570789495,0.004063103281800128,-0.0011717423531486118,0.010626349763500301,4,45
6875,ss319,R:HP624,2.0,0.00851372026784472,0.006355597011675137,2.1406816062251233,0.6265827704037101,-0.004593453996548719,0.004487878603883031,0.007168236406585693,0.006979254066286006,5,45
6876,ss319,R:HP624,4.0,0.013683854088791423,0.015585201814717488,1.5365090001095083,1.322548447893291,0.0004690908506917891,0.01810031374054869,0.013675811365221845,0.015582003579705881,5,45
6877,ss319,R:HP624,6.0,0.024147250087196034,0.008147394476479835,1.7969501109045085,0.19991130734908188,-0.005414559989791264,0.004571089379684627,0.023532365518377885,0.008293858232936203,5,45
6878,ss319,R:HP624,8.0,0.03622316349923441,0.00735558920347219,2.007700295056587,0.23587321934328764,-0.015327334952654747,0.0088471401789435,0.03282057856195403,0.006988133294213404,5,45
6879,ss319,R:HP624,10.0,0.04881946458861431,0.008539430156191371,1.8905642734033727,0.2936419771810429,-0.015346217028902804,0.014894052217126237,0.0463447272688143,0.0075229006163114,5,45
6880,ss319,R:HP626,-10.0,0.03958741946040213,0.006314683123116347,-2.7119458720445433,0.1311130675939747,-0.03598943527008331,0.00658121115968693,-0.016490128212791704,0.004848033155554784,5,46
6881,ss319,R:HP626,-8.0,0.03369749925230079,0.007523210754847862,-2.7117931253818606,0.19105694366156978,-0.030632688182737934,0.0077864207749181414,-0.014041362845463399,0.006117190032792112,5,46
6882,ss319,R:HP626,-6.0,0.02774157718393323,0.008301927868949252,-2.9182341173042623,0.2756391123919282,-0.027052449071758224,0.008336099346855398,-0.006144925050157435,0.007609396818065651,5,46
6883,ss319,R:HP626,-4.0,0.017515306940482072,0.007349086588699129,-2.835306437306525,0.27854003407895983,-0.01670014318407887,0.0075740122244553395,-0.005281211494587534,0.004521644024052349,4,46
6884,ss319,R:HP626,-2.0,0.008270288509453867,0.009039137958247269,-2.9394062809091785,0.5267273689686071,-0.008101821661689972,0.009190077171242506,-0.0016607702405136613,0.004028009988841754,5,46
6885,ss319,R:HP626,0.0,0.0022040586326549055,0.007498336327637174,-2.92886200345515,1.7501132070589753,-0.002154374826845953,0.00763206810008144,-0.00046534241331849655,0.0035854915412358262,5,46
6886,ss319,R:HP626,2.0,0.009111734978165602,0.005507093029648,0.6457509028908828,0.5648963428965994,0.007277069828486138,0.0059468962356675585,0.005483426759213918,0.004632064347068223,5,46
6887,ss319,R:HP626,4.0,0.016748259261321195,0.0064475058684420545,0.12063911660678957,0.26172827101054313,0.016626531623947945,0.006473312134221153,0.0020155977878262405,0.00434529311806958,4,46
6888,ss319,R:HP626,6.0,0.02553287957159134,0.0072426318422948235,0.3707563205797109,0.22961474183130687,0.023798011857952533,0.00746156504434343,0.00925108484590521,0.005581425801610349,5,46
6889,ss319,R:HP626,8.0,0.036236693778862475,0.006375366469790289,0.49924640125587766,0.19787755107575977,0.031813773647243415,0.006007253322497675,0.017348826540864684,0.007481526987161572,5,46
6890,ss319,R:HP626,10.0,0.04850780435898841,0.0073927983956806,0.3288907414119177,0.2633633696722794,0.045907844688168095,0.006351610410401355,0.01566770180393192,0.013323502053760747,5,46
6891,ss319,R:HP628,-10.0,0.046361623392243034,0.008437182652687279,1.6671291697196862,0.12489022480426534,-0.004459242535387622,0.005759378046161291,0.046146671381311635,0.008458193114585469,5,48
6892,ss319,R:HP628,-8.0,0.04145838429204011,0.008150779802004874,1.6423032839177156,0.13953129589717858,-0.002962037131081186,0.005770025859861393,0.041352436012169515,0.00816120419789073,5,48
6893,ss319,R:HP628,-6.0,0.03247476715391357,0.00912648532952929,1.4744706282040592,0.28127256734853023,0.003123319372893392,0.009134334381646245,0.03232422277172047,0.009126412016312138,5,48
6894,ss319,R:HP628,-4.0,0.021220234821240164,0.008124929726199536,1.5363626914215558,0.2434385929674413,0.0007305454434576523,0.005161299764805727,0.02120765591062852,0.008127804531438994,4,48
6895,ss319,R:HP628,-2.0,0.010233878771529925,0.00991471958272237,1.4852027572774598,0.5245672079636317,0.000874885027867651,0.005320143083652577,0.010196413629231793,0.009940674079188616,5,48
6896,ss319,R:HP628,0.0,0.00011475047588406192,0.008846039390367417,1.981112349345768,40.9218438309327,-4.5773866022749e-05,0.0029888456665195253,0.00010522559054217801,0.009558753162057593,5,48
6897,ss319,R:HP628,2.0,0.011989711031833453,0.008577308660209785,-1.2716109909219198,0.4805558008750665,0.0035338693744756846,0.005380768491004907,-0.011457091160980244,0.008821282867650887,3,48
6898,ss319,R:HP628,4.0,0.017763184634344422,0.007985785644818428,-1.8292725757595738,0.25397927678825793,-0.004540407058339017,0.004134034073332703,-0.01717310199406022,0.008187551131807585,4,48
6899,ss319,R:HP628,6.0,0.0279460032734103,0.008979591152020211,-1.5697642361835007,0.22985159516095985,2.884280248391403e-05,0.006423430166144267,-0.02794598838921615,0.008979593487324442,5,48
6900,ss319,R:HP628,8.0,0.03912135297092854,0.007752180521231509,-1.465801347335038,0.14066201606458711,0.004100002916981291,0.00547238136335972,-0.03890591515896682,0.007773745916298674,5,48
6901,ss319,R:HP628,10.0,0.05142815697618988,0.008970807372227808,-1.6670122947077084,0.23589438345975697,-0.004940578748746742,0.012157433871559284,-0.051190292161649754,0.008935783671708747,5,48
6902,ss319,R:HP630,-10.0,0.051240703934020276,0.007782997691792076,-0.13640073781006642,0.0924097805237946,0.05076477174029432,0.007829917186241472,-0.006967617226120871,0.0046571473697095125,5,49
6903,ss319,R:HP630,-8.0,0.04486158192699739,0.007522461502075877,-0.16321828015760506,0.1137101076159892,0.04426534643112837,0.007578883596443217,-0.007289762569857113,0.005017005890760473,5,49
6904,ss319,R:HP630,-6.0,0.03407369542279727,0.009145342231276858,-0.25843805905652634,0.30913498330854405,0.032942119711661236,0.009032447570230568,-0.008708241422246871,0.010630337983390553,5,49
