,sext,bpm,sext-current,amplitude,amplitude-std,phase,phase-std
252,sc222,R:HP326,0.0,0.03477836699332049,0.004448960925962861,4.808055750178198,0.37697133414044404
253,sc222,R:HP328,0.0,0.038133315929052766,0.005925380182620499,3.5439402088292686,0.26536555933637573
254,sc222,R:HP330,0.0,0.038268801291683065,0.00567597477244047,1.3636741904742495,0.29648120310158377
255,sc222,R:HP332,0.0,0.03643674971565083,0.004932057904712838,6.096790349449893,0.4178587176779705
256,sc222,R:HP334,0.0,0.038025029289186614,0.004785753680598758,4.260675804855518,0.39829325496392237
257,sc222,R:HP336,0.0,0.03617231163040667,0.005723616281303935,2.6005933802768166,0.348901437741608
258,sc222,R:HP338,0.0,0.03455564828483054,0.004622795868984289,0.6153997046927124,0.2817472716899479
259,sc222,R:HP340,0.0,0.03419456622026907,0.004010041938224992,5.289455450064174,0.4063748742774847
260,sc222,R:HP400,0.0,0.03440496096613224,0.0038656655455290064,3.7607196117330175,0.38773549633678644
261,sc222,R:HP402,0.0,0.03341223670180135,0.0037469109520727457,2.196093353777349,0.377796990805715
262,sc222,R:HP404,0.0,0.03392638507581186,0.0038741174827334455,0.25963735738271554,0.379993359183783
263,sc222,R:HP406,0.0,0.03628694902819874,0.004071616087707416,4.8111942810416295,0.39304517294607716
264,sc222,R:HP408,0.0,0.034203348847006675,0.004029332155220868,3.2574666900973615,0.42457169476395373
265,sc222,R:HP410,0.0,0.03112584559261987,0.004469208046259849,1.5388558300532997,0.4423009701291065
266,sc222,R:HP412,0.0,0.030816214628328824,0.003983559839901802,5.927576826839056,0.40548223843668374
267,sc222,R:HP414,0.0,0.035108781988116185,0.003911946949391673,4.500672011140363,0.4247090925913483
268,sc222,R:HP416,0.0,0.03316343821251381,0.0038727411033421333,2.6724961830943177,0.4148832825097147
269,sc222,R:HP418,0.0,0.030091985296209017,0.004372286865979894,1.2360485891040058,0.43840111239404633
270,sc222,R:HP420,0.0,0.027156383365922795,0.003668932374955608,5.592081991974664,0.41266710079195973
271,sc222,R:HP422,0.0,0.025828868468917975,0.0032736141971927042,4.057771400984226,0.4357009931834936
272,sc222,R:HP424,0.0,0.025369084903396164,0.0030077878081042238,2.240992434490796,0.41535946718416816
273,sc222,R:HP426,0.0,0.024017013993207527,0.003359018725604527,0.691809999760902,0.4145934257263115
274,sc222,R:HP428,0.0,0.02197488477970002,0.0029884141168666977,5.088236935419831,0.4378643844796776
275,sc222,R:HP430,0.0,0.02142025139840988,0.0028389391666196334,3.4698004302772083,0.508392422482936
276,sc222,R:HP502,0.0,0.020622729507547916,0.0026205160955990515,1.8347144613400237,0.38205871124094043
277,sc222,R:HP504,0.0,0.019455070815888268,0.0030451929162508577,6.1563318799677615,0.41004176415908483
278,sc222,R:HP506,0.0,0.017881382716900155,0.002748502072520826,4.628984796332961,0.42776031388733166
279,sc222,R:HP508,0.0,0.017403017241764705,0.0029396999995026695,2.639430585018544,0.48550368643613134
280,sc222,R:HP510,0.0,0.016952921603421683,0.0028569024854359078,1.2848515202469895,0.5102293150027316
281,sc222,R:HP512,0.0,0.01699876998440347,0.0027466951144427434,5.566082352113161,0.42230401248665583
282,sc222,R:HP514,0.0,0.0160008867917666,0.002632561807819065,4.0565363567414074,0.4299329819565599
283,sc222,R:HP516,0.0,0.01582709689808331,0.0027867992547982294,2.1868336586458237,0.5001542834896235
284,sc222,R:HP518,0.0,0.015310785750248435,0.0028222720883215716,0.5774594258093508,0.527603193963993
285,sc222,R:HP520,0.0,0.015764864252262773,0.00262668504983886,5.246109226920797,0.3983923531433225
286,sc222,R:HP522,0.0,0.015602928085994928,0.002599568674920821,3.744264115571142,0.46700874830007316
287,sc222,R:HP524,0.0,0.015766292704769622,0.002584103030314196,1.2054220310489419,0.46413203159190697
288,sc222,R:HP526,0.0,0.015477710728575214,0.0027907320697900246,0.6486384433659353,0.4992637134628592
289,sc222,R:HP528,0.0,0.0161550132664263,0.0028332862643545833,4.588205560700109,0.4421591763885366
290,sc222,R:HP530,0.0,0.01611589216487391,0.0027116379375641906,2.695162112904972,0.42060396677573003
291,sc222,R:HP532,0.0,0.016004701462765458,0.002628620099702808,1.7479046826360423,0.47740561519788266
292,sc222,R:HP602,0.0,0.015380741798013515,0.001975778183733097,5.422812378248731,0.4638086033814195
293,sc222,R:HP604,0.0,0.015444983859354717,0.0019721690280970834,3.8300501948855237,0.48256586163101806
294,sc222,R:HP606,0.0,0.015375926174673864,0.001976898582997081,2.536044195867414,0.46405084174676653
295,sc222,R:HP608,0.0,0.015446770965390341,0.001989661833264765,1.3176076725377917,0.4870643698051148
296,sc222,R:HP610,0.0,0.015443861808664895,0.0019666951793912055,5.742961550364574,0.4852743149730134
297,sc222,R:HP612,0.0,0.016367550404597933,0.001975915127214784,4.674574718110895,0.4827288162595722
298,sc222,R:HP614,0.0,0.015910859765071023,0.0019450370013500862,3.3631079342018397,0.42165832556902955
299,sc222,R:HP616,0.0,0.015466472336489278,0.002432261811508016,0.5002594705691874,0.48694620654367976
300,sc222,R:HP618,0.0,0.015224143903175495,0.0026431008847786035,0.12463970064080307,0.46707471251666455
