,intensity,MW102_h,MW829,booster_turns,MW826,MW827,MW102_v,MW836,MW851,MW104,MW850,MW852,MW853,MW103,tuneshiftx,tuneshifty
0,0.5754933031927768,2.5457052942514595,8.298993714998227,2.0,8.009361368016567,7.895500696083253,0.20694290401289692,13.148483618807791,0.15311663924778213,11.606291639973914,12.558542842683886,0.008567356706058942,14.079012458729798,7.098767271681594,-0.0037039623742797737,-0.006055877857959096
2,0.6037995519768419,2.6410483812774266,8.362988639635658,2.0,8.108982011093527,7.822971422935536,0.20675792634552542,13.304266909520898,0.153435379268741,10.701833124176305,14.390000926771286,3.6677486642685735,14.324845934021694,7.176121102759967,-0.004214580787857285,-0.006285253500343114
7,0.5868158027064029,2.5212830377843543,8.436960993459772,2.0,8.043677503650633,7.944269946147553,0.20564308369462478,13.174904521255622,0.14828221783681506,11.702215313456419,12.21487552432186,0.016656290053012883,14.21931238577292,6.932978300028237,-0.0037458767815719426,-0.006322687701972684
8,0.6094608017336548,2.5740764885476835,8.45797101963202,2.0,8.212069841563101,7.870742763866754,0.2189472621895468,13.470059748815967,0.14081643942079503,11.261277349400732,13.275145556671454,0.013249101221393977,14.46590143449032,7.029168816676645,-0.0040427593971438976,-0.0064768162517482835
9,0.5868158027064029,2.6010746748481823,8.409230482902776,2.0,8.153227876368412,7.877202505175126,0.20568674082747254,13.312927808487574,0.15555839735639396,11.967372667665723,11.822146518964443,0.005963456599251554,14.272048087608644,7.123789708742805,-0.0036628805547326707,-0.0061533338893811846
10,0.5868158027064029,2.573437936535205,8.462577736183977,2.0,8.138324840841046,7.865045197272547,0.2056757646952036,13.489350796992499,0.1520406206059829,11.694900384674407,12.625163769472055,0.023692267265747743,14.527295103013174,7.03469301233708,-0.0037482197533786365,-0.006231267883155154
11,0.5811545529495898,2.5717240924894793,8.348097675498979,2.0,8.136824600324914,7.878033927507335,0.21820655754235005,13.303667745401604,0.1609305743923887,11.832428359546803,12.233059590901915,0.023478436973074425,13.968615978357741,7.051089483461641,-0.0036689140021270647,-0.006156802035959131
12,0.569832053435964,2.603265370775444,8.391543232120618,2.0,8.138383042985016,7.753921077597771,0.2020322200844064,13.51448523946835,0.16550343972866247,11.427117822885812,13.219836058659757,0.07574555277591438,0.07771194438133977,6.841663995072978,-0.0037250314253350508,-0.006221640381917332
13,0.5924770524632158,2.559740956401033,8.372793146052004,2.0,8.055060229665417,7.753123312851323,0.20519282718439977,13.02359736617151,0.15735309215406884,11.348028869661526,12.799214260264204,0.02361363647648003,13.868734102505439,6.940108747882934,-0.0039000562733920384,-0.006377126467543927
14,0.5754933031927768,2.619147637396573,8.304972716340387,2.0,8.156249451765849,7.918375801240376,0.21946024110704013,13.542966870038539,0.16088532589784912,11.739802991217157,12.286474140638012,0.014828845323972183,13.720948784564815,7.0995779349244685,-0.00366183892281179,-0.006055186369306139
15,0.8925232895743048,2.678054892170501,8.670266985777953,3.0,8.292168158253068,7.978156433208932,0.20765155206974956,13.724386378721416,0.011239238746306007,11.387014295036705,11.448793580609006,0.002681133950911653,12.944888426300844,7.949526576062097,-0.005855034560153557,-0.008386834309751944
16,0.8925232895743048,2.6170509207902097,8.579070722928856,3.0,8.268535055904309,7.871449172210526,0.2004654912411256,13.434348455632836,0.023987327558690607,11.366703753893457,11.066407337508732,0.02382758303957958,12.355196528567665,7.683188399050725,-0.005865496601120219,-0.008677564413575995
17,0.9095070388447439,2.6410654004346164,8.662018552221516,3.0,8.300547882997705,7.931487373249828,0.1998021609961312,13.549645439997324,0.01995762763166069,11.442077209149886,11.279043005750228,0.003014822763233065,12.59438653789279,7.689739465709638,-0.005937737059180917,-0.008835155752901554
